supplier,supplierCode,sku,sourceUid,title,slug,sourceUrl,mainImageUrl,reason,category,seoMode,rrp
MPI Automotive,mpi,SSMBM622MF-R7999,MPI_SSMBM622MF-R7999,Toyota LandCruiser VDJ200 Wagon Dual 3in Centre Muffler,ssmbm622mf-r7999-toyota-landcruiser-vdj200-wagon-dual-3in-centre-muffler,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,1166.26
MPI Automotive,mpi,MBM105MF-R8010,MPI_MBM105MF-R8010,Holden Commodore VB-VS V6+V8 S/Wagon-Ute 2 1/2in Megaflow Rear Muffler,mbm105mf-r8010-holden-commodore-vb-vs-v6-v8-s-wagon-ute-2-1-2in-megaflow-rear-muffler,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,295.69
MPI Automotive,mpi,SSMBM478MF-E3-VBM,MPI_SSMBM478MF-E3-VBM,VE Sedan V8 6.2L E3 HSV 3in Dual Rear Mufflers Fitted With OEM VACUUM Bimodal Valves,ssmbm478mf-e3-vbm-ve-sedan-v8-6-2l-e3-hsv-3in-dual-rear-mufflers-fitted-with-oem-vacuum-bimodal-valves,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,2627.63
MPI Automotive,mpi,HOLS128UR-3VBM,MPI_HOLS128UR-3VBM,VE Ute 3in Rear Mufflers (pair) - With Vacuum Bimodal,hols128ur-3vbm-ve-ute-3in-rear-mufflers-pair-with-vacuum-bimodal,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,1951.28
MPI Automotive,mpi,HOLS128SR-3VBM,MPI_HOLS128SR-3VBM,VE Sedan 3in Rear Mufflers (pair) - With Vacuum Bimodal,hols128sr-3vbm-ve-sedan-3in-rear-mufflers-pair-with-vacuum-bimodal,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,1951.28
MPI Automotive,mpi,SSMBM840MF,MPI_SSMBM840MF,"Toyota GDJ251R Prado, 2.8L TD 2024 on, 3in Center Muffler",ssmbm840mf-toyota-gdj251r-prado-2-8l-td-2024-on-3in-center-muffler,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,0.00
MPI Automotive,mpi,SSMBE118,MPI_SSMBE118,"Ford Mustang FM, FN, FO S550, S650 5.0L 3in Race Pipes To Std System - Suit FX-225",ssmbe118-ford-mustang-fm-fn-fo-s550-s650-5-0l-3in-race-pipes-to-std-system-suit-fx-225,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,636.90
MPI Automotive,mpi,SSCT360,MPI_SSCT360,"Stainless Steel Cable Tie 360mm Long x 7.9mm Wide, Flame Rated to 300 Degrees",ssct360-stainless-steel-cable-tie-360mm-long-x-7-9mm-wide-flame-rated-to-300-degrees,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,2.31
MPI Automotive,mpi,SSMBT824,MPI_SSMBT824,"Silverado 2500 HD LTZ, 6.6L TD V8, 2020-2025, 5in, 20 Degree Exit Rear Slash Cut Tail Pipe",ssmbt824-silverado-2500-hd-ltz-6-6l-td-v8-2020-2025-5in-20-degree-exit-rear-slash-cut-tail-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,1091.20
MPI Automotive,mpi,SSMBT823,MPI_SSMBT823,"Silverado 2500 HD LTZ, 6.6L TD V8, 2020-2025, 5in, 20 Degree Exit Rear Dump Tail Pipe",ssmbt823-silverado-2500-hd-ltz-6-6l-td-v8-2020-2025-5in-20-degree-exit-rear-dump-tail-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,1091.20
MPI Automotive,mpi,SSMBE620-NS-DPF,MPI_SSMBE620-NS-DPF,"Landcruiser VDJ200 2016-On 3in Dump Pipes, Incl 1/4"" Pyro Sensors, Without DPF Sensors",ssmbe620-ns-dpf-landcruiser-vdj200-2016-on-3in-dump-pipes-incl-1-4-pyro-sensors-without-dpf-sensors,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,693.55
MPI Automotive,mpi,MBE261-NS,MPI_MBE261-NS,"Toyota LandCruiser VDJ76/78/79 Series 4.5L V8 3in DPF-Replacement Pipe, no DPF Sensors, with o2 sens",mbe261-ns-toyota-landcruiser-vdj76-78-79-series-4-5l-v8-3in-dpf-replacement-pipe-no-dpf-sensors-with-o2-sens,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,384.60
MPI Automotive,mpi,DR12-300,MPI_DR12-300,12mm Dumped Rod x 300mm,dr12-300-12mm-dumped-rod-x-300mm,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,9.64
MPI Automotive,mpi,BLT004-8,MPI_BLT004-8,"Universal Cotton Reel Rubber Mount-34mm Dia, 20mm Thick, 52mm O/A Height, M8x1.25p Thread",blt004-8-universal-cotton-reel-rubber-mount-34mm-dia-20mm-thick-52mm-o-a-height-m8x1-25p-thread,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,11.32
MPI Automotive,mpi,SPSR7530,MPI_SPSR7530,"CHROME EXHAUST STACK STRAIGHT REDUCING 7in OD > 5in OD X 30in (760MM) LONG, PLAIN INLET",spsr7530-chrome-exhaust-stack-straight-reducing-7in-od-5in-od-x-30in-760mm-long-plain-inlet,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,655.60
MPI Automotive,mpi,SSMBE841,MPI_SSMBE841,"Toyota GDJ251R Prado, 2.8L TD 2024 on, 3in Rear Over Axle Connection Pipe",ssmbe841-toyota-gdj251r-prado-2-8l-td-2024-on-3in-rear-over-axle-connection-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,348.92
MPI Automotive,mpi,SSMBM840WOM,MPI_SSMBM840WOM,"Toyota GDJ251R Prado, 2.8L TD 2024 on, 3in Center Without Muffler",ssmbm840wom-toyota-gdj251r-prado-2-8l-td-2024-on-3in-center-without-muffler,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,313.36
MPI Automotive,mpi,SSMBE839,MPI_SSMBE839,"Toyota GDJ251R Prado, 2.8L TD 2024 on, 3in DPF Back Connection Pipe",ssmbe839-toyota-gdj251r-prado-2-8l-td-2024-on-3in-dpf-back-connection-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,297.92
MPI Automotive,mpi,SSTIP-004B25-UB,MPI_SSTIP-004B25-UB,"VE - VF Commodore Exhaust Tip, 2.5in Inlet, 3 1/2in Angled Outlet unbranded",sstip-004b25-ub-ve-vf-commodore-exhaust-tip-2-5in-inlet-3-1-2in-angled-outlet-unbranded,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,76.15
MPI Automotive,mpi,SSMBE621-NS-DPF,MPI_SSMBE621-NS-DPF,"Landcruiser VDJ200 2016-On 3in Engine Pipes, Incl O2 Sensors, Without DPF Sensors",ssmbe621-ns-dpf-landcruiser-vdj200-2016-on-3in-engine-pipes-incl-o2-sensors-without-dpf-sensors,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,744.18
MPI Automotive,mpi,MRC33034,MPI_MRC33034,"Honda Civic 2001-2005 1.7L Engine DX, LX, HX, & 1.7L Hybrid Models",mrc33034-honda-civic-2001-2005-1-7l-engine-dx-lx-hx-and-1-7l-hybrid-models,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,415.80
MPI Automotive,mpi,MRC33134,MPI_MRC33134,Nissian Altima 2002-2006 2.5L L4 Engine Front Manifold Catalytic Converter OEM Replacement,mrc33134-nissian-altima-2002-2006-2-5l-l4-engine-front-manifold-catalytic-converter-oem-replacement,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,extractors-headers,rich,415.80
MPI Automotive,mpi,SSMBE780,MPI_SSMBE780,"Ford Raptor 3.0L Twin Turbo V6, 3in Dual Dump Pipes - no cats (race or track use)",ssmbe780-ford-raptor-3-0l-twin-turbo-v6-3in-dual-dump-pipes-no-cats-race-or-track-use,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,935.00
MPI Automotive,mpi,SSMBC211-E5,MPI_SSMBC211-E5,"Ford BA, BF Falcon 5.4L Boss V8, Twin 3in Euro 5 Cats",ssmbc211-e5-ford-ba-bf-falcon-5-4l-boss-v8-twin-3in-euro-5-cats,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,1456.40
MPI Automotive,mpi,SSO1046MN,MPI_SSO1046MN,"4in, 6in Round Centre/Centre, 20in (500mm) Long, Megaflow Muffler - Medium - Stainless Steel",sso1046mn-4in-6in-round-centre-centre-20in-500mm-long-megaflow-muffler-medium-stainless-steel,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,529.91
MPI Automotive,mpi,SSMBT634,MPI_SSMBT634,Patrol Y62 5.6L V8 3 Rear Tailpipe,ssmbt634-patrol-y62-5-6l-v8-3-rear-tailpipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,412.75
MPI Automotive,mpi,SSMBE838,MPI_SSMBE838,"Silverado 2500 HD LTZ, 6.6L TD V8, 2018-2019, 5in Over Axle Pipe",ssmbe838-silverado-2500-hd-ltz-6-6l-td-v8-2018-2019-5in-over-axle-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,1795.20
MPI Automotive,mpi,FX-296AHPC-B,MPI_FX-296AHPC-B,Holden Commodore VB VC VH VK 253 - 308 V8 (Fast Fit) Extractor Red Motor,fx-296ahpc-b-holden-commodore-vb-vc-vh-vk-253-308-v8-fast-fit-extractor-red-motor,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,extractors-headers,rich,1843.62
MPI Automotive,mpi,JYS5000SS,MPI_JYS5000SS,5in 127mm Stainless Y Pipe With Splitter,jys5000ss-5in-127mm-stainless-y-pipe-with-splitter,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,825.00
MPI Automotive,mpi,FBC6000SS,MPI_FBC6000SS,6 1/8in Stainless Flat Back Clamp Suit 6in Pipe,fbc6000ss-6-1-8in-stainless-flat-back-clamp-suit-6in-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,63.36
MPI Automotive,mpi,FBC5000SS,MPI_FBC5000SS,5 1/8in Stainless Flat Back Clamp Suit 5in Pipe,fbc5000ss-5-1-8in-stainless-flat-back-clamp-suit-5in-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,56.32
MPI Automotive,mpi,SSMBE777-GPF,MPI_SSMBE777-GPF,Ford Raptor 3.0L Twin Turbo V6 3in RHS Trombone Connecting Pipe With Flex + GPF Temp Sensors,ssmbe777-gpf-ford-raptor-3-0l-twin-turbo-v6-3in-rhs-trombone-connecting-pipe-with-flex-gpf-temp-sensors,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,1044.45
MPI Automotive,mpi,SSMBE776-GPF,MPI_SSMBE776-GPF,"Ford Raptor 3.0L Twin Turbo V6, 3in LHS Front Connecting Pipe With Flex + GPF Temp Sensors",ssmbe776-gpf-ford-raptor-3-0l-twin-turbo-v6-3in-lhs-front-connecting-pipe-with-flex-gpf-temp-sensors,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,562.10
MPI Automotive,mpi,SSDR10-250,MPI_SSDR10-250,10mm Stainless Dumped Rod x 250mm Long,ssdr10-250-10mm-stainless-dumped-rod-x-250mm-long,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,17.07
MPI Automotive,mpi,SSB50090,MPI_SSB50090,5in (127mm) 90deg  Mandrel Bend,ssb50090-5in-127mm-90deg-mandrel-bend,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,214.50
MPI Automotive,mpi,CPSR6578,MPI_CPSR6578,"CURVED PLAIN STACK REDUCED 6"">5 x 78 (152 x 1980mm) 2784P",cpsr6578-curved-plain-stack-reduced-6-5-x-78-152-x-1980mm-2784p,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,818.40
MPI Automotive,mpi,FE117,MPI_FE117,Sensor Boss External Thread M14 x 1.5p Pressure Sensor,fe117-sensor-boss-external-thread-m14-x-1-5p-pressure-sensor,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,39.12
MPI Automotive,mpi,FDG173,MPI_FDG173,"Ford Raptor Ranger, Turbo Face Dome Joiner Gasket",fdg173-ford-raptor-ranger-turbo-face-dome-joiner-gasket,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,22.29
MPI Automotive,mpi,MDS001,MPI_MDS001,"Black Flexible Oil Dipstick & Housing To Suit VE, VF Commodore With 5.7L 6.0L 6.2L Engine",mds001-black-flexible-oil-dipstick-and-housing-to-suit-ve-vf-commodore-with-5-7l-6-0l-6-2l-engine,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,123.20
MPI Automotive,mpi,SSB40030,MPI_SSB40030,4in (101.6mm) 30deg Std Leg 304g Stainless Mandrel Bend,ssb40030-4in-101-6mm-30deg-std-leg-304g-stainless-mandrel-bend,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,100.72
MPI Automotive,mpi,SSMBT837,MPI_SSMBT837,"Silverado 2500 HD LTZ, 6.6L TD V8, 2020-2025, 5in Vented Rear Tail Pipe",ssmbt837-silverado-2500-hd-ltz-6-6l-td-v8-2020-2025-5in-vented-rear-tail-pipe,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,1232.00
MPI Automotive,mpi,HOLC128-3-100,MPI_HOLC128-3-100,Holden Commodore VE VF 3in Cat L & R Set With Hi-Flow 100 Cell Cats,holc128-3-100-holden-commodore-ve-vf-3in-cat-l-and-r-set-with-hi-flow-100-cell-cats,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,1187.12
MPI Automotive,mpi,SRC200SS,MPI_SRC200SS,2in Silenced Stainless Steel Rain Cap,src200ss-2in-silenced-stainless-steel-rain-cap,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,50.73
MPI Automotive,mpi,NUT10-150_CONE,MPI_NUT10-150_CONE,"HCL Cone Locking Hex Nut, Zinc Plated M10 x 1.5p, Nut To Suit CB8-PIN",nut10-150-cone-hcl-cone-locking-hex-nut-zinc-plated-m10-x-1-5p-nut-to-suit-cb8-pin,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,1.20
MPI Automotive,mpi,IZB002-6,MPI_IZB002-6,Isuzu Extension Bracket For 592 6mm mild,izb002-6-isuzu-extension-bracket-for-592-6mm-mild,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,8.80
MPI Automotive,mpi,CB8-PIN,MPI_CB8-PIN,14mm THREADED Rod 75mm O.A. to Suit VE Ute Rear,cb8-pin-14mm-threaded-rod-75mm-o-a-to-suit-ve-ute-rear,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,16.56
MPI Automotive,mpi,F721M,MPI_F721M,"2 1/2in, 10in x 4in Oval Offset/Same Side, 12in (300mm) Long, Megaflow Muffler - Medium - Spigoted",f721m-2-1-2in-10in-x-4in-oval-offset-same-side-12in-300mm-long-megaflow-muffler-medium-spigoted,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,107.12
MPI Automotive,mpi,BOL08,MPI_BOL08,"M10 x 1.5p x 30mm, 10.9 Grade Carbon Steel Flange Head, Extractor Bolt. Max Torque 15.5 Nm",bol08-m10-x-1-5p-x-30mm-10-9-grade-carbon-steel-flange-head-extractor-bolt-max-torque-15-5-nm,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,extractors-headers,rich,2.23
MPI Automotive,mpi,PV668DPK,MPI_PV668DPK,Toyota Land Cruiser Prado 250 ProVent Oil Catch Can KIt,pv668dpk-toyota-land-cruiser-prado-250-provent-oil-catch-can-kit,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,filters-engine-bay-accessories,standard,509.25
MPI Automotive,mpi,DNR030,MPI_DNR030,"Nissan Patrol Y62 Centre & Rear Muffler, Cross Bolt Rubber Hanger Mount",dnr030-nissan-patrol-y62-centre-and-rear-muffler-cross-bolt-rubber-hanger-mount,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,16.50
MPI Automotive,mpi,SB40030,MPI_SB40030,4in (101.6mm) 30deg Mild Steel Mandrel Bend,sb40030-4in-101-6mm-30deg-mild-steel-mandrel-bend,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,61.45
MPI Automotive,mpi,SSMBE590-HPC-S,MPI_SSMBE590-HPC-S,Holden Colorado Ute Turbo Diesel AUG 2010 APPROX to Current 3in Dump Pipe From Turbo Face,ssmbe590-hpc-s-holden-colorado-ute-turbo-diesel-aug-2010-approx-to-current-3in-dump-pipe-from-turbo-face,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,704.65
MPI Automotive,mpi,FE007-10,MPI_FE007-10,Colorado RG 2.8L Turbo Flange 4 Bolt 57.5mm Bore 10mm M/S,fe007-10-colorado-rg-2-8l-turbo-flange-4-bolt-57-5mm-bore-10mm-m-s,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,46.33
MPI Automotive,mpi,HOLS128UR-3-VFGTS-R-EV,MPI_HOLS128UR-3-VFGTS-R-EV,VF HSV GTSR Maloo Ute 3in Rear Mufflers E/Valve,hols128ur-3-vfgts-r-ev-vf-hsv-gtsr-maloo-ute-3in-rear-mufflers-e-valve,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,2217.27
MPI Automotive,mpi,MSD7000,MPI_MSD7000,7in Mild Steel Donut,msd7000-7in-mild-steel-donut,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,398.20
MPI Automotive,mpi,TCB3000,MPI_TCB3000,3in (76.2) BUTT CLAMP,tcb3000-3in-76-2-butt-clamp,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,30.58
MPI Automotive,mpi,TCB2500,MPI_TCB2500,2.5in (63.5) BUTT CLAMP,tcb2500-2-5in-63-5-butt-clamp,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,fasteners-fittings,standard,32.11
MPI Automotive,mpi,MBC630,MPI_MBC630,Patrol Y62 5.6L V8 2 1/2in High Flow Cats,mbc630-patrol-y62-5-6l-v8-2-1-2in-high-flow-cats,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,1236.81
MPI Automotive,mpi,CC219SS,MPI_CC219SS,"2 x 2in Inlet, 2 1/4in Outlet, Stainless Steel Collector Cone",cc219ss-2-x-2in-inlet-2-1-4in-outlet-stainless-steel-collector-cone,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,49.72
MPI Automotive,mpi,RV309SS,MPI_RV309SS,"2 1/4in Expandable Inlet, 3in Outlet, 6 1/2in Long, Round, Angle Cut (Rolled In), Stainless Steel",rv309ss-2-1-4in-expandable-inlet-3in-outlet-6-1-2in-long-round-angle-cut-rolled-in-stainless-steel,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,exhaust-pipes-tips,rich,36.60
MPI Automotive,mpi,SSD836MN,MPI_SSD836MN,"3in, 8in x 5in Oval Offset/Offset, 16in (400mm) Long, Megaflow Muffler - Medium - Stainless Steel",ssd836mn-3in-8in-x-5in-oval-offset-offset-16in-400mm-long-megaflow-muffler-medium-stainless-steel,mpiautomotive.com,https://www.mpiautomotive.com/media/catalog/product/placeholder/default/DEFAULT-IMAGE-01.jpg,No matched ZIP image candidate or usable remote image URL,mufflers-resonators,rich,184.80
